timings.Fajr,timings.Sunrise,timings.Dhuhr,timings.Asr,timings.Sunset,timings.Maghrib,timings.Isha,timings.Imsak,timings.Midnight,timings.Firstthird,timings.Lastthird,date.readable,date.timestamp,date.gregorian.date,date.gregorian.format,date.gregorian.day,date.gregorian.weekday.en,date.gregorian.month.number,date.gregorian.month.en,date.gregorian.year,date.gregorian.designation.abbreviated,date.gregorian.designation.expanded,date.gregorian.lunarSighting,date.hijri.date,date.hijri.format,date.hijri.day,date.hijri.weekday.en,date.hijri.weekday.ar,date.hijri.month.number,date.hijri.month.en,date.hijri.month.ar,date.hijri.month.days,date.hijri.year,date.hijri.designation.abbreviated,date.hijri.designation.expanded,date.hijri.holidays,date.hijri.method,meta.latitude,meta.longitude,meta.timezone,meta.method.id,meta.method.name,meta.method.params.Fajr,meta.method.params.Isha,meta.method.location.latitude,meta.method.location.longitude,meta.latitudeAdjustmentMethod,meta.midnightMode,meta.school,meta.offset.Imsak,meta.offset.Fajr,meta.offset.Sunrise,meta.offset.Dhuhr,meta.offset.Asr,meta.offset.Maghrib,meta.offset.Sunset,meta.offset.Isha,meta.offset.Midnight
"04:40 (+01)","06:22 (+01)","13:23 (+01)","17:02 (+01)","20:15 (+01)","20:20 (+01)","21:45 (+01)","04:30 (+01)","01:19 (+01)","23:37 (+01)","03:00 (+01)","13 May 2025",1747123261,13-05-2025,DD-MM-YYYY,13,Tuesday,5,May,2025,AD,"Anno Domini",,15-11-1446,DD-MM-YYYY,15,"Al Thalaata",الثلاثاء,11,"Dhū al-Qaʿdah",ذوالقعدة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:39 (+01)","06:22 (+01)","13:23 (+01)","17:02 (+01)","20:16 (+01)","20:21 (+01)","21:46 (+01)","04:29 (+01)","01:19 (+01)","23:38 (+01)","03:00 (+01)","14 May 2025",1747209661,14-05-2025,DD-MM-YYYY,14,Wednesday,5,May,2025,AD,"Anno Domini",,16-11-1446,DD-MM-YYYY,16,"Al Arba'a",الاربعاء,11,"Dhū al-Qaʿdah",ذوالقعدة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:38 (+01)","06:21 (+01)","13:24 (+01)","17:02 (+01)","20:17 (+01)","20:22 (+01)","21:47 (+01)","04:28 (+01)","01:19 (+01)","23:38 (+01)","02:59 (+01)","15 May 2025",1747296061,15-05-2025,DD-MM-YYYY,15,Thursday,5,May,2025,AD,"Anno Domini",,17-11-1446,DD-MM-YYYY,17,"Al Khamees",الخميس,11,"Dhū al-Qaʿdah",ذوالقعدة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:37 (+01)","06:20 (+01)","13:24 (+01)","17:02 (+01)","20:17 (+01)","20:22 (+01)","21:48 (+01)","04:27 (+01)","01:19 (+01)","23:38 (+01)","02:59 (+01)","16 May 2025",1747382461,16-05-2025,DD-MM-YYYY,16,Friday,5,May,2025,AD,"Anno Domini",,18-11-1446,DD-MM-YYYY,18,"Al Juma'a",الجمعة,11,"Dhū al-Qaʿdah",ذوالقعدة,29,1446,AH,"Anno Hegirae","Urs of Ali ar-Ramitani (ق)",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:36 (+01)","06:19 (+01)","13:24 (+01)","17:03 (+01)","20:18 (+01)","20:23 (+01)","21:49 (+01)","04:26 (+01)","01:19 (+01)","23:38 (+01)","02:59 (+01)","17 May 2025",1747468861,17-05-2025,DD-MM-YYYY,17,Saturday,5,May,2025,AD,"Anno Domini",,19-11-1446,DD-MM-YYYY,19,"Al Sabt",السبت,11,"Dhū al-Qaʿdah",ذوالقعدة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:35 (+01)","06:19 (+01)","13:24 (+01)","17:03 (+01)","20:19 (+01)","20:24 (+01)","21:50 (+01)","04:25 (+01)","01:19 (+01)","23:39 (+01)","02:59 (+01)","18 May 2025",1747555261,18-05-2025,DD-MM-YYYY,18,Sunday,5,May,2025,AD,"Anno Domini",,20-11-1446,DD-MM-YYYY,20,"Al Ahad",الاحد,11,"Dhū al-Qaʿdah",ذوالقعدة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:34 (+01)","06:18 (+01)","13:24 (+01)","17:03 (+01)","20:19 (+01)","20:24 (+01)","21:51 (+01)","04:24 (+01)","01:19 (+01)","23:39 (+01)","02:59 (+01)","19 May 2025",1747641661,19-05-2025,DD-MM-YYYY,19,Monday,5,May,2025,AD,"Anno Domini",,21-11-1446,DD-MM-YYYY,21,"Al Athnayn",الاثنين,11,"Dhū al-Qaʿdah",ذوالقعدة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:33 (+01)","06:18 (+01)","13:24 (+01)","17:03 (+01)","20:20 (+01)","20:25 (+01)","21:52 (+01)","04:23 (+01)","01:19 (+01)","23:39 (+01)","02:58 (+01)","20 May 2025",1747728061,20-05-2025,DD-MM-YYYY,20,Tuesday,5,May,2025,AD,"Anno Domini",,22-11-1446,DD-MM-YYYY,22,"Al Thalaata",الثلاثاء,11,"Dhū al-Qaʿdah",ذوالقعدة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:32 (+01)","06:17 (+01)","13:24 (+01)","17:03 (+01)","20:21 (+01)","20:26 (+01)","21:53 (+01)","04:22 (+01)","01:19 (+01)","23:40 (+01)","02:58 (+01)","21 May 2025",1747814461,21-05-2025,DD-MM-YYYY,21,Wednesday,5,May,2025,AD,"Anno Domini",,23-11-1446,DD-MM-YYYY,23,"Al Arba'a",الاربعاء,11,"Dhū al-Qaʿdah",ذوالقعدة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:31 (+01)","06:16 (+01)","13:24 (+01)","17:03 (+01)","20:22 (+01)","20:27 (+01)","21:54 (+01)","04:21 (+01)","01:19 (+01)","23:40 (+01)","02:58 (+01)","22 May 2025",1747900861,22-05-2025,DD-MM-YYYY,22,Thursday,5,May,2025,AD,"Anno Domini",,24-11-1446,DD-MM-YYYY,24,"Al Khamees",الخميس,11,"Dhū al-Qaʿdah",ذوالقعدة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:30 (+01)","06:16 (+01)","13:24 (+01)","17:03 (+01)","20:22 (+01)","20:27 (+01)","21:55 (+01)","04:20 (+01)","01:19 (+01)","23:40 (+01)","02:58 (+01)","23 May 2025",1747987261,23-05-2025,DD-MM-YYYY,23,Friday,5,May,2025,AD,"Anno Domini",,25-11-1446,DD-MM-YYYY,25,"Al Juma'a",الجمعة,11,"Dhū al-Qaʿdah",ذوالقعدة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:29 (+01)","06:15 (+01)","13:24 (+01)","17:03 (+01)","20:23 (+01)","20:28 (+01)","21:56 (+01)","04:19 (+01)","01:19 (+01)","23:40 (+01)","02:58 (+01)","24 May 2025",1748073661,24-05-2025,DD-MM-YYYY,24,Saturday,5,May,2025,AD,"Anno Domini",,26-11-1446,DD-MM-YYYY,26,"Al Sabt",السبت,11,"Dhū al-Qaʿdah",ذوالقعدة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:28 (+01)","06:15 (+01)","13:24 (+01)","17:04 (+01)","20:24 (+01)","20:29 (+01)","21:57 (+01)","04:18 (+01)","01:19 (+01)","23:41 (+01)","02:58 (+01)","25 May 2025",1748160061,25-05-2025,DD-MM-YYYY,25,Sunday,5,May,2025,AD,"Anno Domini",,27-11-1446,DD-MM-YYYY,27,"Al Ahad",الاحد,11,"Dhū al-Qaʿdah",ذوالقعدة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:28 (+01)","06:14 (+01)","13:24 (+01)","17:04 (+01)","20:24 (+01)","20:29 (+01)","21:58 (+01)","04:18 (+01)","01:19 (+01)","23:41 (+01)","02:58 (+01)","26 May 2025",1748246461,26-05-2025,DD-MM-YYYY,26,Monday,5,May,2025,AD,"Anno Domini",,28-11-1446,DD-MM-YYYY,28,"Al Athnayn",الاثنين,11,"Dhū al-Qaʿdah",ذوالقعدة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:27 (+01)","06:14 (+01)","13:24 (+01)","17:04 (+01)","20:25 (+01)","20:30 (+01)","21:59 (+01)","04:17 (+01)","01:19 (+01)","23:41 (+01)","02:58 (+01)","27 May 2025",1748332861,27-05-2025,DD-MM-YYYY,27,Tuesday,5,May,2025,AD,"Anno Domini",,29-11-1446,DD-MM-YYYY,29,"Al Thalaata",الثلاثاء,11,"Dhū al-Qaʿdah",ذوالقعدة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:26 (+01)","06:14 (+01)","13:24 (+01)","17:04 (+01)","20:26 (+01)","20:31 (+01)","22:00 (+01)","04:16 (+01)","01:20 (+01)","23:42 (+01)","02:58 (+01)","28 May 2025",1748419261,28-05-2025,DD-MM-YYYY,28,Wednesday,5,May,2025,AD,"Anno Domini",,01-12-1446,DD-MM-YYYY,1,"Al Arba'a",الاربعاء,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:25 (+01)","06:13 (+01)","13:25 (+01)","17:04 (+01)","20:26 (+01)","20:31 (+01)","22:01 (+01)","04:15 (+01)","01:20 (+01)","23:42 (+01)","02:58 (+01)","29 May 2025",1748505661,29-05-2025,DD-MM-YYYY,29,Thursday,5,May,2025,AD,"Anno Domini",,02-12-1446,DD-MM-YYYY,2,"Al Khamees",الخميس,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:25 (+01)","06:13 (+01)","13:25 (+01)","17:04 (+01)","20:27 (+01)","20:32 (+01)","22:02 (+01)","04:15 (+01)","01:20 (+01)","23:42 (+01)","02:58 (+01)","30 May 2025",1748592061,30-05-2025,DD-MM-YYYY,30,Friday,5,May,2025,AD,"Anno Domini",,03-12-1446,DD-MM-YYYY,3,"Al Juma'a",الجمعة,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:24 (+01)","06:12 (+01)","13:25 (+01)","17:05 (+01)","20:28 (+01)","20:33 (+01)","22:03 (+01)","04:14 (+01)","01:20 (+01)","23:43 (+01)","02:57 (+01)","31 May 2025",1748678461,31-05-2025,DD-MM-YYYY,31,Saturday,5,May,2025,AD,"Anno Domini",,04-12-1446,DD-MM-YYYY,4,"Al Sabt",السبت,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:24 (+01)","06:12 (+01)","13:25 (+01)","17:05 (+01)","20:28 (+01)","20:33 (+01)","22:03 (+01)","04:14 (+01)","01:20 (+01)","23:43 (+01)","02:57 (+01)","01 Jun 2025",1748764861,01-06-2025,DD-MM-YYYY,01,Sunday,6,June,2025,AD,"Anno Domini",,05-12-1446,DD-MM-YYYY,5,"Al Ahad",الاحد,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:23 (+01)","06:12 (+01)","13:25 (+01)","17:05 (+01)","20:29 (+01)","20:34 (+01)","22:04 (+01)","04:13 (+01)","01:20 (+01)","23:43 (+01)","02:57 (+01)","02 Jun 2025",1748851261,02-06-2025,DD-MM-YYYY,02,Monday,6,June,2025,AD,"Anno Domini",,06-12-1446,DD-MM-YYYY,6,"Al Athnayn",الاثنين,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:23 (+01)","06:12 (+01)","13:25 (+01)","17:05 (+01)","20:29 (+01)","20:34 (+01)","22:05 (+01)","04:13 (+01)","01:20 (+01)","23:43 (+01)","02:58 (+01)","03 Jun 2025",1748937661,03-06-2025,DD-MM-YYYY,03,Tuesday,6,June,2025,AD,"Anno Domini",,07-12-1446,DD-MM-YYYY,7,"Al Thalaata",الثلاثاء,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:22 (+01)","06:11 (+01)","13:26 (+01)","17:05 (+01)","20:30 (+01)","20:35 (+01)","22:06 (+01)","04:12 (+01)","01:21 (+01)","23:44 (+01)","02:58 (+01)","04 Jun 2025",1749024061,04-06-2025,DD-MM-YYYY,04,Wednesday,6,June,2025,AD,"Anno Domini",,08-12-1446,DD-MM-YYYY,8,"Al Arba'a",الاربعاء,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",Hajj,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:22 (+01)","06:11 (+01)","13:26 (+01)","17:05 (+01)","20:30 (+01)","20:35 (+01)","22:06 (+01)","04:12 (+01)","01:21 (+01)","23:44 (+01)","02:58 (+01)","05 Jun 2025",1749110461,05-06-2025,DD-MM-YYYY,05,Thursday,6,June,2025,AD,"Anno Domini",,09-12-1446,DD-MM-YYYY,9,"Al Khamees",الخميس,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae","Hajj,Arafa",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:21 (+01)","06:11 (+01)","13:26 (+01)","17:06 (+01)","20:31 (+01)","20:36 (+01)","22:07 (+01)","04:11 (+01)","01:21 (+01)","23:44 (+01)","02:58 (+01)","06 Jun 2025",1749196861,06-06-2025,DD-MM-YYYY,06,Friday,6,June,2025,AD,"Anno Domini",,10-12-1446,DD-MM-YYYY,10,"Al Juma'a",الجمعة,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae","Eid-ul-Adha,Hajj,Urs Ismail Muhammad ash-Shirwani ق",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:21 (+01)","06:11 (+01)","13:26 (+01)","17:06 (+01)","20:31 (+01)","20:36 (+01)","22:08 (+01)","04:11 (+01)","01:21 (+01)","23:45 (+01)","02:58 (+01)","07 Jun 2025",1749283261,07-06-2025,DD-MM-YYYY,07,Saturday,6,June,2025,AD,"Anno Domini",,11-12-1446,DD-MM-YYYY,11,"Al Sabt",السبت,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae","Hajj,Urs of Uthman ibn Affan (3rd Caliph) (ر)",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:21 (+01)","06:11 (+01)","13:26 (+01)","17:06 (+01)","20:32 (+01)","20:37 (+01)","22:08 (+01)","04:11 (+01)","01:21 (+01)","23:45 (+01)","02:58 (+01)","08 Jun 2025",1749369661,08-06-2025,DD-MM-YYYY,08,Sunday,6,June,2025,AD,"Anno Domini",,12-12-1446,DD-MM-YYYY,12,"Al Ahad",الاحد,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",Hajj,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:20 (+01)","06:11 (+01)","13:26 (+01)","17:06 (+01)","20:32 (+01)","20:37 (+01)","22:09 (+01)","04:10 (+01)","01:22 (+01)","23:45 (+01)","02:58 (+01)","09 Jun 2025",1749456061,09-06-2025,DD-MM-YYYY,09,Monday,6,June,2025,AD,"Anno Domini",,13-12-1446,DD-MM-YYYY,13,"Al Athnayn",الاثنين,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",Hajj,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:20 (+01)","06:11 (+01)","13:27 (+01)","17:07 (+01)","20:33 (+01)","20:38 (+01)","22:10 (+01)","04:10 (+01)","01:22 (+01)","23:45 (+01)","02:58 (+01)","10 Jun 2025",1749542461,10-06-2025,DD-MM-YYYY,10,Tuesday,6,June,2025,AD,"Anno Domini",,14-12-1446,DD-MM-YYYY,14,"Al Thalaata",الثلاثاء,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:20 (+01)","06:11 (+01)","13:27 (+01)","17:07 (+01)","20:33 (+01)","20:38 (+01)","22:10 (+01)","04:10 (+01)","01:22 (+01)","23:46 (+01)","02:58 (+01)","11 Jun 2025",1749628861,11-06-2025,DD-MM-YYYY,11,Wednesday,6,June,2025,AD,"Anno Domini",,15-12-1446,DD-MM-YYYY,15,"Al Arba'a",الاربعاء,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:20 (+01)","06:11 (+01)","13:27 (+01)","17:07 (+01)","20:34 (+01)","20:39 (+01)","22:11 (+01)","04:10 (+01)","01:22 (+01)","23:46 (+01)","02:58 (+01)","12 Jun 2025",1749715261,12-06-2025,DD-MM-YYYY,12,Thursday,6,June,2025,AD,"Anno Domini",,16-12-1446,DD-MM-YYYY,16,"Al Khamees",الخميس,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:20 (+01)","06:11 (+01)","13:27 (+01)","17:07 (+01)","20:34 (+01)","20:39 (+01)","22:11 (+01)","04:10 (+01)","01:22 (+01)","23:46 (+01)","02:58 (+01)","13 Jun 2025",1749801661,13-06-2025,DD-MM-YYYY,13,Friday,6,June,2025,AD,"Anno Domini",,17-12-1446,DD-MM-YYYY,17,"Al Juma'a",الجمعة,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:20 (+01)","06:11 (+01)","13:27 (+01)","17:07 (+01)","20:34 (+01)","20:39 (+01)","22:12 (+01)","04:10 (+01)","01:23 (+01)","23:46 (+01)","02:59 (+01)","14 Jun 2025",1749888061,14-06-2025,DD-MM-YYYY,14,Saturday,6,June,2025,AD,"Anno Domini",,18-12-1446,DD-MM-YYYY,18,"Al Sabt",السبت,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:20 (+01)","06:11 (+01)","13:28 (+01)","17:08 (+01)","20:35 (+01)","20:40 (+01)","22:12 (+01)","04:10 (+01)","01:23 (+01)","23:47 (+01)","02:59 (+01)","15 Jun 2025",1749974461,15-06-2025,DD-MM-YYYY,15,Sunday,6,June,2025,AD,"Anno Domini",,19-12-1446,DD-MM-YYYY,19,"Al Ahad",الاحد,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae","First time Adhan was called in 622 AD",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:20 (+01)","06:11 (+01)","13:28 (+01)","17:08 (+01)","20:35 (+01)","20:40 (+01)","22:12 (+01)","04:10 (+01)","01:23 (+01)","23:47 (+01)","02:59 (+01)","16 Jun 2025",1750060861,16-06-2025,DD-MM-YYYY,16,Monday,6,June,2025,AD,"Anno Domini",,20-12-1446,DD-MM-YYYY,20,"Al Athnayn",الاثنين,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:20 (+01)","06:11 (+01)","13:28 (+01)","17:08 (+01)","20:35 (+01)","20:40 (+01)","22:13 (+01)","04:10 (+01)","01:23 (+01)","23:47 (+01)","02:59 (+01)","17 Jun 2025",1750147261,17-06-2025,DD-MM-YYYY,17,Tuesday,6,June,2025,AD,"Anno Domini",,21-12-1446,DD-MM-YYYY,21,"Al Thalaata",الثلاثاء,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:20 (+01)","06:11 (+01)","13:28 (+01)","17:08 (+01)","20:36 (+01)","20:41 (+01)","22:13 (+01)","04:10 (+01)","01:23 (+01)","23:47 (+01)","02:59 (+01)","18 Jun 2025",1750233661,18-06-2025,DD-MM-YYYY,18,Wednesday,6,June,2025,AD,"Anno Domini",,22-12-1446,DD-MM-YYYY,22,"Al Arba'a",الاربعاء,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:20 (+01)","06:11 (+01)","13:29 (+01)","17:09 (+01)","20:36 (+01)","20:41 (+01)","22:13 (+01)","04:10 (+01)","01:24 (+01)","23:48 (+01)","02:59 (+01)","19 Jun 2025",1750320061,19-06-2025,DD-MM-YYYY,19,Thursday,6,June,2025,AD,"Anno Domini",,23-12-1446,DD-MM-YYYY,23,"Al Khamees",الخميس,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"04:20 (+01)","06:11 (+01)","13:29 (+01)","17:09 (+01)","20:36 (+01)","20:41 (+01)","22:14 (+01)","04:10 (+01)","01:24 (+01)","23:48 (+01)","03:00 (+01)","20 Jun 2025",1750406461,20-06-2025,DD-MM-YYYY,20,Friday,6,June,2025,AD,"Anno Domini",,24-12-1446,DD-MM-YYYY,24,"Al Juma'a",الجمعة,12,"Dhū al-Ḥijjah",ذوالحجة,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
